course,branch,category,cutoff_rank
PHARMA,PD Pharma-D,GM,36016
PHARMA,BP B.Pharma,GM,43656
PHARMA,PD Pharma-D,GM,17525
PHARMA,BP B.Pharma,GM,61170
PHARMA,BP B.Pharma,GM,66328
PHARMA,PD Pharma-D,GM,42604
PHARMA,BP B.Pharma,GM,59695
PHARMA,PD Pharma-D,GM,32256
PHARMA,BP B.Pharma,GM,62731
PHARMA,PD Pharma-D,GM,27902
PHARMA,BP B.Pharma,GM,32215
PHARMA,PD Pharma-D,GM,17438
PHARMA,BP B.Pharma,GM,66807
PHARMA,BP B.Pharma,GM,86615
PHARMA,BP B.Pharma,GM,51434
PHARMA,PD Pharma-D,GM,29058
PHARMA,BP B.Pharma,GM,57176
PHARMA,PD Pharma-D,GM,29657
PHARMA,BP B.Pharma,GM,76013
PHARMA,PD Pharma-D,GM,29274
PHARMA,BP B.Pharma,GM,68363
PHARMA,PD Pharma-D,GM,35969
PHARMA,BP B.Pharma,GM,84461
PHARMA,PD Pharma-D,GM,36789
PHARMA,BP B.Pharma,GM,19547
PHARMA,BP B.Pharma,GM,55050
PHARMA,BP B.Pharma,GM,79510
PHARMA,PD Pharma-D,GM,28965
PHARMA,BP B.Pharma,GM,55511
PHARMA,PD Pharma-D,GM,21832
PHARMA,BP B.Pharma,GM,22749
PHARMA,BP B.Pharma,GM,38903
PHARMA,BP B.Pharma,GM,47149
PHARMA,PD Pharma-D,GM,12453
PHARMA,BP B.Pharma,GM,47961
PHARMA,BP B.Pharma,GM,00458
PHARMA,BP B.Pharma,GM,20355
PHARMA,PD Pharma-D,GM,7103
PHARMA,BP B.Pharma,GM,79946
PHARMA,PD Pharma-D,GM,32578
PHARMA,BP B.Pharma,GM,52223
PHARMA,BP B.Pharma,GM,46088
PHARMA,PD Pharma-D,GM,17490
PHARMA,BP B.Pharma,GM,72818
PHARMA,PD Pharma-D,GM,28536
PHARMA,BP B.Pharma,GM,43732
PHARMA,BP B.Pharma,GM,35919
PHARMA,PD Pharma-D,GM,15179
PHARMA,BP B.Pharma,GM,86516
PHARMA,BP B.Pharma,GM,69584
PHARMA,PD Pharma-D,GM,32521
PHARMA,BP B.Pharma,GM,28593
PHARMA,BP B.Pharma,GM,44616
PHARMA,PD Pharma-D,GM,12520
PHARMA,BP B.Pharma,GM,70179
PHARMA,BP B.Pharma,GM,76742
PHARMA,BP B.Pharma,GM,50789
PHARMA,PD Pharma-D,GM,41214
PHARMA,BP B.Pharma,GM,62895
PHARMA,PD Pharma-D,GM,44569
PHARMA,BP B.Pharma,GM,61156
PHARMA,PD Pharma-D,GM,31849
PHARMA,BP B.Pharma,GM,84004
PHARMA,PD Pharma-D,GM,44771
PHARMA,BP B.Pharma,GM,60619
PHARMA,PD Pharma-D,GM,34600
PHARMA,BP B.Pharma,GM,47653
PHARMA,PD Pharma-D,GM,26091
PHARMA,BP B.Pharma,GM,67476
PHARMA,PD Pharma-D,GM,20108
PHARMA,BP B.Pharma,GM,90377
PHARMA,BP B.Pharma,GM,77003
PHARMA,BP B.Pharma,GM,51035
PHARMA,PD Pharma-D,GM,24452
PHARMA,BP B.Pharma,GM,43368
PHARMA,BP B.Pharma,GM,63177
PHARMA,PD Pharma-D,GM,20340
PHARMA,BP B.Pharma,GM,53140
PHARMA,PD Pharma-D,GM,29488
PHARMA,BP B.Pharma,GM,40325
PHARMA,BP B.Pharma,GM,14776
PHARMA,BP B.Pharma,GM,58655
PHARMA,PD Pharma-D,GM,24044
PHARMA,BP B.Pharma,GM,59066
PHARMA,BP B.Pharma,GM,78157
PHARMA,BP B.Pharma,GM,91477
PHARMA,BP B.Pharma,GM,52407
PHARMA,BP B.Pharma,GM,90063
PHARMA,BP B.Pharma,GM,99568
PHARMA,PD Pharma-D,GM,40231
PHARMA,BP B.Pharma,GM,75011
PHARMA,BP B.Pharma,GM,78796
PHARMA,BP B.Pharma,GM,71358
PHARMA,BP B.Pharma,GM,90812
PHARMA,BP B.Pharma,GM,65418
PHARMA,BP B.Pharma,GM,76978
PHARMA,BP B.Pharma,GM,76401
PHARMA,BP B.Pharma,GM,47128
PHARMA,BP B.Pharma,GM,05417
PHARMA,BP B.Pharma,GM,05602
PHARMA,BP B.Pharma,GM,82392
PHARMA,BP B.Pharma,GM,48191
PHARMA,BP B.Pharma,GM,58696
PHARMA,BP B.Pharma,GM,05055
PHARMA,BP B.Pharma,GM,83459
PHARMA,BP B.Pharma,GM,75287
PHARMA,BP B.Pharma,GM,64391
PHARMA,BP B.Pharma,GM,62624
PHARMA,BP B.Pharma,GM,68754
PHARMA,BP B.Pharma,GM,00335
PHARMA,BP B.Pharma,GM,62514
PHARMA,BP B.Pharma,GM,88458
PHARMA,BP B.Pharma,GM,88545
PHARMA,BP B.Pharma,GM,94746
PHARMA,BP B.Pharma,GM,44352
PHARMA,BP B.Pharma,GM,86322
PHARMA,BP B.Pharma,GM,10864
PHARMA,BP B.Pharma,GM,74773
PHARMA,BP B.Pharma,GM,13327
PHARMA,BP B.Pharma,GM,62040
PHARMA,BP B.Pharma,GM,51952
PHARMA,BP B.Pharma,GM,18081
PHARMA,BP B.Pharma,GM,01335
PHARMA,BP B.Pharma,GM,92453
PHARMA,BP B.Pharma,GM,87970
PHARMA,BP B.Pharma,GM,57857
PHARMA,BP B.Pharma,GM,92153
PHARMA,BP B.Pharma,GM,07316
PHARMA,BP B.Pharma,GM,09320
PHARMA,BP B.Pharma,GM,29936
PHARMA,BP B.Pharma,GM,94087
PHARMA,BP B.Pharma,GM,69653
PHARMA,BP B.Pharma,GM,77233
PHARMA,BP B.Pharma,GM,82717
PHARMA,BP B.Pharma,GM,93125
PHARMA,BP B.Pharma,GM,15164
PHARMA,BP B.Pharma,GM,89571
PHARMA,BP B.Pharma,GM,45748
PHARMA,BP B.Pharma,GM,83246
PHARMA,BP B.Pharma,GM,28776
PHARMA,BP B.Pharma,GM,27953
PHARMA,BP B.Pharma,GM,13824
PHARMA,BP B.Pharma,GM,58883
PHARMA,BP B.Pharma,GM,95437
PHARMA,BP B.Pharma,GM,01833
PHARMA,BP B.Pharma,GM,94791
PHARMA,BP B.Pharma,GM,27964
PHARMA,BP B.Pharma,GM,00066
PHARMA,BP B.Pharma,GM,16768
PHARMA,BP B.Pharma,GM,79214
PHARMA,BP B.Pharma,GM,40627
PHARMA,BP B.Pharma,GM,92743
PHARMA,BP B.Pharma,GM,31501
PHARMA,BP B.Pharma,GM,27602
PHARMA,BP B.Pharma,GM,55144
PHARMA,BP B.Pharma,GMK,27652
PHARMA,BP B.Pharma,GMK,36640
PHARMA,BP B.Pharma,GMK,65328
PHARMA,BP B.Pharma,GMK,69728
PHARMA,PD Pharma-D,GMK,51619
PHARMA,BP B.Pharma,GMK,50614
PHARMA,BP B.Pharma,GMK,48022
PHARMA,BP B.Pharma,GMK,93758
PHARMA,BP B.Pharma,GMK,71397
PHARMA,BP B.Pharma,GMK,45171
PHARMA,PD Pharma-D,GMK,41628
PHARMA,BP B.Pharma,GMK,86827
PHARMA,BP B.Pharma,GMK,67357
PHARMA,BP B.Pharma,GMK,74316
PHARMA,BP B.Pharma,GMK,70930
PHARMA,BP B.Pharma,GMK,89673
PHARMA,BP B.Pharma,GMK,85951
PHARMA,BP B.Pharma,GMK,48039
PHARMA,BP B.Pharma,GMK,41555
PHARMA,PD Pharma-D,GMK,45564
PHARMA,BP B.Pharma,GMK,07875
PHARMA,BP B.Pharma,GMK,06549
PHARMA,PD Pharma-D,GMK,68321
PHARMA,BP B.Pharma,GMK,75538
PHARMA,BP B.Pharma,GMK,53895
PHARMA,PD Pharma-D,GMK,60710
PHARMA,BP B.Pharma,GMK,90770
PHARMA,BP B.Pharma,GMK,70626
PHARMA,PD Pharma-D,GMK,70112
PHARMA,BP B.Pharma,GMK,72574
PHARMA,BP B.Pharma,GMK,01214
PHARMA,BP B.Pharma,GMK,81911
PHARMA,PD Pharma-D,GMK,55043
PHARMA,BP B.Pharma,GMK,74509
PHARMA,BP B.Pharma,GMK,74934
PHARMA,BP B.Pharma,GMK,51366
PHARMA,BP B.Pharma,GMK,10733
PHARMA,PD Pharma-D,GMK,68311
PHARMA,BP B.Pharma,GMK,72980
PHARMA,BP B.Pharma,GMK,80297
PHARMA,BP B.Pharma,GMK,08796
PHARMA,BP B.Pharma,GMK,00261
PHARMA,BP B.Pharma,GMK,82052
PHARMA,BP B.Pharma,GMK,77874
PHARMA,BP B.Pharma,GMK,98069
PHARMA,BP B.Pharma,GMK,01392
PHARMA,BP B.Pharma,GMK,02430
PHARMA,BP B.Pharma,GMK,82172
PHARMA,BP B.Pharma,GMK,38178
PHARMA,BP B.Pharma,GMK,09678
PHARMA,BP B.Pharma,GMK,89761
PHARMA,BP B.Pharma,GMK,92825
PHARMA,BP B.Pharma,GMK,37395
PHARMA,BP B.Pharma,GMK,80845
PHARMA,BP B.Pharma,GMK,83480
PHARMA,BP B.Pharma,GMR,25408
PHARMA,BP B.Pharma,GMR,32534
PHARMA,PD Pharma-D,GMR,20694
PHARMA,BP B.Pharma,GMR,48294
PHARMA,PD Pharma-D,GMR,22500
PHARMA,BP B.Pharma,GMR,51055
PHARMA,PD Pharma-D,GMR,38743
PHARMA,BP B.Pharma,GMR,61680
PHARMA,PD Pharma-D,GMR,43144
PHARMA,BP B.Pharma,GMR,49728
PHARMA,PD Pharma-D,GMR,30090
PHARMA,BP B.Pharma,GMR,72345
PHARMA,BP B.Pharma,GMR,69313
PHARMA,BP B.Pharma,GMR,74606
PHARMA,PD Pharma-D,GMR,51000
PHARMA,BP B.Pharma,GMR,37171
PHARMA,PD Pharma-D,GMR,17980
PHARMA,BP B.Pharma,GMR,76633
PHARMA,BP B.Pharma,GMR,96456
PHARMA,BP B.Pharma,GMR,62637
PHARMA,BP B.Pharma,GMR,62693
PHARMA,BP B.Pharma,GMR,83590
PHARMA,BP B.Pharma,GMR,87701
PHARMA,PD Pharma-D,GMR,42605
PHARMA,BP B.Pharma,GMR,87622
PHARMA,PD Pharma-D,GMR,51765
PHARMA,BP B.Pharma,GMR,71154
PHARMA,PD Pharma-D,GMR,41387
PHARMA,BP B.Pharma,GMR,75952
PHARMA,BP B.Pharma,GMR,84989
PHARMA,BP B.Pharma,GMR,82182
PHARMA,PD Pharma-D,GMR,34461
PHARMA,BP B.Pharma,GMR,51686
PHARMA,BP B.Pharma,GMR,71985
PHARMA,PD Pharma-D,GMR,39883
PHARMA,BP B.Pharma,GMR,10708
PHARMA,BP B.Pharma,GMR,21019
PHARMA,PD Pharma-D,GMR,9678
PHARMA,BP B.Pharma,GMR,01844
PHARMA,BP B.Pharma,GMR,65257
PHARMA,BP B.Pharma,GMR,86645
PHARMA,BP B.Pharma,GMR,80955
PHARMA,BP B.Pharma,GMR,74486
PHARMA,BP B.Pharma,GMR,49980
PHARMA,PD Pharma-D,GMR,21771
PHARMA,BP B.Pharma,GMR,90005
PHARMA,BP B.Pharma,GMR,73845
PHARMA,PD Pharma-D,GMR,48873
PHARMA,BP B.Pharma,GMR,90404
PHARMA,BP B.Pharma,GMR,06284
PHARMA,BP B.Pharma,GMR,84227
PHARMA,BP B.Pharma,GMR,58448
PHARMA,PD Pharma-D,GMR,47002
PHARMA,BP B.Pharma,GMR,71483
PHARMA,PD Pharma-D,GMR,38515
PHARMA,BP B.Pharma,GMR,99413
PHARMA,PD Pharma-D,GMR,52529
PHARMA,BP B.Pharma,GMR,66758
PHARMA,PD Pharma-D,GMR,53849
PHARMA,BP B.Pharma,GMR,62696
PHARMA,BP B.Pharma,GMR,77533
PHARMA,PD Pharma-D,GMR,21784
PHARMA,BP B.Pharma,GMR,02321
PHARMA,BP B.Pharma,GMR,88908
PHARMA,BP B.Pharma,GMR,53572
PHARMA,BP B.Pharma,GMR,56644
PHARMA,BP B.Pharma,GMR,89602
PHARMA,BP B.Pharma,GMR,65811
PHARMA,PD Pharma-D,GMR,33716
PHARMA,BP B.Pharma,GMR,86109
PHARMA,BP B.Pharma,GMR,57973
PHARMA,BP B.Pharma,GMR,97815
PHARMA,PD Pharma-D,GMR,30806
PHARMA,BP B.Pharma,GMR,02941
PHARMA,BP B.Pharma,GMR,92385
PHARMA,BP B.Pharma,GMR,09506
PHARMA,BP B.Pharma,GMR,00215
PHARMA,BP B.Pharma,GMR,09832
PHARMA,BP B.Pharma,GMR,11306
PHARMA,BP B.Pharma,GMR,88291
PHARMA,BP B.Pharma,GMR,09879
PHARMA,BP B.Pharma,GMR,71552
PHARMA,BP B.Pharma,GMR,10652
PHARMA,BP B.Pharma,GMR,78030
PHARMA,BP B.Pharma,GMR,78051
PHARMA,BP B.Pharma,GMR,09980
PHARMA,BP B.Pharma,GMR,53177
PHARMA,BP B.Pharma,GMR,24320
PHARMA,BP B.Pharma,GMR,22137
PHARMA,BP B.Pharma,GMR,91786
PHARMA,BP B.Pharma,GMR,57490
PHARMA,BP B.Pharma,GMR,19590
PHARMA,BP B.Pharma,GMR,11207
PHARMA,BP B.Pharma,GMR,79160
PHARMA,BP B.Pharma,GMR,24518
PHARMA,BP B.Pharma,GMR,91233
PHARMA,BP B.Pharma,GMR,12323
PHARMA,BP B.Pharma,GMR,24962
PHARMA,BP B.Pharma,GMR,11843
PHARMA,BP B.Pharma,GMR,75792
PHARMA,BP B.Pharma,GMR,17083
PHARMA,BP B.Pharma,GMR,32936
PHARMA,BP B.Pharma,GMR,18920
PHARMA,BP B.Pharma,GMR,08313
PHARMA,BP B.Pharma,GMR,01708
PHARMA,BP B.Pharma,GMR,21161
PHARMA,BP B.Pharma,GMR,63812
PHARMA,BP B.Pharma,GMR,98150
PHARMA,BP B.Pharma,GMR,13372
PHARMA,BP B.Pharma,GMR,13429
PHARMA,BP B.Pharma,GMR,49119
PHARMA,BP B.Pharma,GMR,10167
PHARMA,BP B.Pharma,GMR,80916
PHARMA,BP B.Pharma,GMR,77878
PHARMA,BP B.Pharma,GMR,92291
PHARMA,BP B.Pharma,GMR,95411
PHARMA,BP B.Pharma,GMR,32022
PHARMA,BP B.Pharma,GMR,93217
PHARMA,BP B.Pharma,GMR,86723
PHARMA,BP B.Pharma,GMR,44033
PHARMA,BP B.Pharma,GMR,38572
PHARMA,BP B.Pharma,GMR,83988
PHARMA,BP B.Pharma,GMR,04542
PHARMA,BP B.Pharma,GMR,29048
PHARMA,BP B.Pharma,GMR,07535
PHARMA,BP B.Pharma,GMR,33056
PHARMA,BP B.Pharma,GMR,15897
PHARMA,BP B.Pharma,GMR,30800
PHARMA,BP B.Pharma,GMR,67202
PHARMA,BP B.Pharma,GMR,02772
PHARMA,BP B.Pharma,GMR,41462
PHARMA,BP B.Pharma,GMR,93007
PHARMA,BP B.Pharma,GMR,96420
PHARMA,BP B.Pharma,SCG,33316
PHARMA,BP B.Pharma,SCG,51879
PHARMA,PD Pharma-D,SCG,36065
PHARMA,BP B.Pharma,SCG,58965
PHARMA,PD Pharma-D,SCG,40831
PHARMA,BP B.Pharma,SCG,62908
PHARMA,PD Pharma-D,SCG,45536
PHARMA,BP B.Pharma,SCG,80696
PHARMA,PD Pharma-D,SCG,58103
PHARMA,BP B.Pharma,SCG,77349
PHARMA,PD Pharma-D,SCG,40870
PHARMA,BP B.Pharma,SCG,04766
PHARMA,PD Pharma-D,SCG,63807
PHARMA,BP B.Pharma,SCG,80152
PHARMA,PD Pharma-D,SCG,44907
PHARMA,BP B.Pharma,SCG,81562
PHARMA,PD Pharma-D,SCG,46993
PHARMA,BP B.Pharma,SCG,61349
PHARMA,PD Pharma-D,SCG,29489
PHARMA,BP B.Pharma,SCG,33075
PHARMA,BP B.Pharma,SCG,33418
PHARMA,BP B.Pharma,SCG,00954
PHARMA,PD Pharma-D,SCG,61048
PHARMA,BP B.Pharma,SCG,06483
PHARMA,PD Pharma-D,SCG,82140
PHARMA,BP B.Pharma,SCG,20732
PHARMA,PD Pharma-D,SCG,77321
PHARMA,BP B.Pharma,SCG,15957
PHARMA,PD Pharma-D,SCG,70460
PHARMA,BP B.Pharma,SCG,22141
PHARMA,PD Pharma-D,SCG,83824
PHARMA,BP B.Pharma,SCG,69719
PHARMA,BP B.Pharma,SCG,40485
PHARMA,BP B.Pharma,SCG,29905
PHARMA,PD Pharma-D,SCG,48537
PHARMA,BP B.Pharma,SCG,00991
PHARMA,PD Pharma-D,SCG,53559
PHARMA,BP B.Pharma,SCG,84878
PHARMA,BP B.Pharma,SCG,08865
PHARMA,BP B.Pharma,SCG,94948
PHARMA,PD Pharma-D,SCG,50220
PHARMA,BP B.Pharma,SCG,27652
PHARMA,BP B.Pharma,SCG,45999
PHARMA,BP B.Pharma,SCG,51228
PHARMA,PD Pharma-D,SCG,29108
PHARMA,BP B.Pharma,SCG,45204
PHARMA,PD Pharma-D,SCG,54476
PHARMA,BP B.Pharma,SCG,31181
PHARMA,PD Pharma-D,SCG,69222
PHARMA,BP B.Pharma,SCG,46927
PHARMA,PD Pharma-D,SCG,45667
PHARMA,BP B.Pharma,SCG,01644
PHARMA,BP B.Pharma,SCG,62363
PHARMA,BP B.Pharma,SCG,31418
PHARMA,BP B.Pharma,SCG,10390
PHARMA,PD Pharma-D,SCG,67876
PHARMA,BP B.Pharma,SCG,31265
PHARMA,BP B.Pharma,SCG,80686
PHARMA,BP B.Pharma,SCG,26457
PHARMA,BP B.Pharma,SCG,33118
PHARMA,BP B.Pharma,SCG,97730
PHARMA,BP B.Pharma,SCG,20423
PHARMA,BP B.Pharma,SCG,54278
PHARMA,PD Pharma-D,SCG,71353
PHARMA,BP B.Pharma,SCG,30950
PHARMA,PD Pharma-D,SCG,53182
PHARMA,BP B.Pharma,SCG,08185
PHARMA,PD Pharma-D,SCG,62166
PHARMA,BP B.Pharma,SCG,13622
PHARMA,PD Pharma-D,SCG,68284
PHARMA,BP B.Pharma,SCG,27061
PHARMA,PD Pharma-D,SCG,52682
PHARMA,BP B.Pharma,SCG,21294
PHARMA,BP B.Pharma,SCG,38239
PHARMA,BP B.Pharma,SCG,58965
PHARMA,PD Pharma-D,SCG,35916
PHARMA,BP B.Pharma,SCG,81921
PHARMA,BP B.Pharma,SCG,12336
PHARMA,PD Pharma-D,SCG,48534
PHARMA,BP B.Pharma,SCG,94397
PHARMA,PD Pharma-D,SCG,71033
PHARMA,BP B.Pharma,SCG,01053
PHARMA,BP B.Pharma,SCG,25414
PHARMA,PD Pharma-D,SCG,52497
PHARMA,BP B.Pharma,SCG,32157
PHARMA,BP B.Pharma,SCG,09797
PHARMA,BP B.Pharma,SCG,40484
PHARMA,BP B.Pharma,SCG,38077
PHARMA,BP B.Pharma,SCG,48511
PHARMA,PD Pharma-D,SCG,78176
PHARMA,BP B.Pharma,SCG,62119
PHARMA,BP B.Pharma,SCG,54588
PHARMA,BP B.Pharma,SCG,23328
PHARMA,BP B.Pharma,SCG,57353
PHARMA,BP B.Pharma,SCG,29621
PHARMA,BP B.Pharma,SCG,36093
PHARMA,BP B.Pharma,SCG,39625
PHARMA,BP B.Pharma,SCG,72884
PHARMA,BP B.Pharma,SCG,62751
PHARMA,BP B.Pharma,SCG,45071
PHARMA,BP B.Pharma,SCG,49411
PHARMA,BP B.Pharma,SCG,97355
PHARMA,BP B.Pharma,SCG,05431
PHARMA,BP B.Pharma,SCG,40755
PHARMA,BP B.Pharma,SCG,25680
PHARMA,BP B.Pharma,SCG,43613
PHARMA,BP B.Pharma,SCG,44867
PHARMA,BP B.Pharma,SCG,02582
PHARMA,BP B.Pharma,SCG,46824
PHARMA,BP B.Pharma,SCG,26620
PHARMA,BP B.Pharma,SCG,62794
PHARMA,BP B.Pharma,SCG,65204
PHARMA,BP B.Pharma,SCG,66968
PHARMA,BP B.Pharma,SCG,55628
PHARMA,BP B.Pharma,SCG,68459
PHARMA,BP B.Pharma,SCG,52172
PHARMA,BP B.Pharma,SCG,87912
PHARMA,BP B.Pharma,SCG,43608
PHARMA,BP B.Pharma,SCG,46814
PHARMA,BP B.Pharma,SCG,64802
PHARMA,BP B.Pharma,SCG,60548
PHARMA,BP B.Pharma,SCG,18569
PHARMA,BP B.Pharma,SCG,18144
PHARMA,BP B.Pharma,SCG,37940
PHARMA,BP B.Pharma,SCG,92604
PHARMA,BP B.Pharma,SCG,65199
PHARMA,BP B.Pharma,SCG,84072
PHARMA,BP B.Pharma,SCG,46908
PHARMA,BP B.Pharma,SCG,71243
PHARMA,BP B.Pharma,SCG,48874
PHARMA,BP B.Pharma,SCG,47075
PHARMA,BP B.Pharma,SCG,12975
PHARMA,BP B.Pharma,SCG,34406
PHARMA,BP B.Pharma,SCG,40014
PHARMA,BP B.Pharma,SCG,51364
PHARMA,BP B.Pharma,SCG,66884
PHARMA,BP B.Pharma,SCG,10606
PHARMA,BP B.Pharma,SCG,26216
PHARMA,BP B.Pharma,SCG,68449
PHARMA,BP B.Pharma,SCG,61715
PHARMA,BP B.Pharma,SCG,17520
PHARMA,BP B.Pharma,SCG,44694
PHARMA,BP B.Pharma,SCG,27848
PHARMA,BP B.Pharma,SCG,52734
PHARMA,BP B.Pharma,SCG,63046
PHARMA,BP B.Pharma,SCG,46913
PHARMA,BP B.Pharma,SCG,61780
PHARMA,BP B.Pharma,SCG,86648
PHARMA,BP B.Pharma,SCG,54110
PHARMA,BP B.Pharma,SCG,69997
PHARMA,BP B.Pharma,SCG,33893
PHARMA,BP B.Pharma,SCK,35824
PHARMA,BP B.Pharma,SCK,00019
PHARMA,BP B.Pharma,SCK,03929
PHARMA,PD Pharma-D,SCK,53427
PHARMA,BP B.Pharma,SCK,05725
PHARMA,BP B.Pharma,SCK,11416
PHARMA,BP B.Pharma,SCK,40440
PHARMA,BP B.Pharma,SCK,34711
PHARMA,BP B.Pharma,SCK,60347
PHARMA,BP B.Pharma,SCK,54626
PHARMA,BP B.Pharma,SCK,56024
PHARMA,BP B.Pharma,SCK,72089
PHARMA,BP B.Pharma,SCK,61161
PHARMA,BP B.Pharma,SCK,74945
PHARMA,BP B.Pharma,SCK,47187
PHARMA,BP B.Pharma,SCK,59411
PHARMA,BP B.Pharma,SCK,89805
PHARMA,BP B.Pharma,SCK,77673
PHARMA,BP B.Pharma,SCK,28454
PHARMA,BP B.Pharma,SCR,42382
PHARMA,BP B.Pharma,SCR,55225
PHARMA,BP B.Pharma,SCR,62667
PHARMA,BP B.Pharma,SCR,74721
PHARMA,BP B.Pharma,SCR,92916
PHARMA,BP B.Pharma,SCR,97493
PHARMA,PD Pharma-D,SCR,64737
PHARMA,BP B.Pharma,SCR,0638
PHARMA,PD Pharma-D,SCR,71373
PHARMA,BP B.Pharma,SCR,62638
PHARMA,BP B.Pharma,SCR,3795
PHARMA,BP B.Pharma,SCR,10810
PHARMA,PD Pharma-D,SCR,06624
PHARMA,BP B.Pharma,SCR,12915
PHARMA,PD Pharma-D,SCR,28138
PHARMA,BP B.Pharma,SCR,44825
PHARMA,PD Pharma-D,SCR,27842
PHARMA,BP B.Pharma,SCR,42946
PHARMA,BP B.Pharma,SCR,46021
PHARMA,BP B.Pharma,SCR,25031
PHARMA,BP B.Pharma,SCR,23029
PHARMA,PD Pharma-D,SCR,21270
PHARMA,BP B.Pharma,SCR,62736
PHARMA,PD Pharma-D,SCR,35316
PHARMA,BP B.Pharma,SCR,47298
PHARMA,BP B.Pharma,SCR,57931
PHARMA,BP B.Pharma,SCR,34165
PHARMA,BP B.Pharma,SCR,21269
PHARMA,BP B.Pharma,SCR,53001
PHARMA,BP B.Pharma,SCR,41183
PHARMA,PD Pharma-D,SCR,19490
PHARMA,BP B.Pharma,SCR,72036
PHARMA,BP B.Pharma,SCR,39733
PHARMA,BP B.Pharma,SCR,41720
PHARMA,BP B.Pharma,SCR,52389
PHARMA,BP B.Pharma,SCR,58860
PHARMA,BP B.Pharma,SCR,61403
PHARMA,BP B.Pharma,SCR,42019
PHARMA,BP B.Pharma,SCR,27046
PHARMA,PD Pharma-D,SCR,18827
PHARMA,BP B.Pharma,SCR,15664
PHARMA,BP B.Pharma,SCR,73624
PHARMA,BP B.Pharma,SCR,40581
PHARMA,BP B.Pharma,SCR,52177
PHARMA,PD Pharma-D,SCR,79740
PHARMA,BP B.Pharma,SCR,62145
PHARMA,BP B.Pharma,SCR,52150
PHARMA,BP B.Pharma,SCR,37012
PHARMA,BP B.Pharma,SCR,44141
PHARMA,BP B.Pharma,SCR,76150
PHARMA,BP B.Pharma,SCR,42608
PHARMA,BP B.Pharma,SCR,59615
PHARMA,BP B.Pharma,SCR,12105
PHARMA,BP B.Pharma,SCR,78625
PHARMA,BP B.Pharma,SCR,32520
PHARMA,BP B.Pharma,SCR,67746
PHARMA,BP B.Pharma,SCR,51101
PHARMA,BP B.Pharma,SCR,54253
PHARMA,BP B.Pharma,SCR,44335
PHARMA,BP B.Pharma,SCR,64590
PHARMA,BP B.Pharma,SCR,72013
PHARMA,BP B.Pharma,SCR,67751
PHARMA,BP B.Pharma,SCR,45902
PHARMA,BP B.Pharma,STG,38627
PHARMA,BP B.Pharma,STG,56631
PHARMA,BP B.Pharma,STG,66345
PHARMA,BP B.Pharma,STG,72245
PHARMA,BP B.Pharma,STG,10350
PHARMA,BP B.Pharma,STG,62708
PHARMA,PD Pharma-D,STG,76784
PHARMA,BP B.Pharma,STG,11031
PHARMA,BP B.Pharma,STG,14016
PHARMA,BP B.Pharma,STG,14401
PHARMA,BP B.Pharma,STG,87490
PHARMA,BP B.Pharma,STG,47438
PHARMA,PD Pharma-D,STG,38781
PHARMA,BP B.Pharma,STG,11109
PHARMA,BP B.Pharma,STG,4886
PHARMA,BP B.Pharma,STG,89635
PHARMA,PD Pharma-D,STG,52763
PHARMA,BP B.Pharma,STG,79594
PHARMA,PD Pharma-D,STG,52372
PHARMA,BP B.Pharma,STG,0519
PHARMA,BP B.Pharma,STG,3446
PHARMA,PD Pharma-D,STG,96882
PHARMA,BP B.Pharma,STG,2217
PHARMA,BP B.Pharma,STG,5038
PHARMA,BP B.Pharma,STG,4782
PHARMA,PD Pharma-D,STG,89989
PHARMA,BP B.Pharma,STG,0637
PHARMA,BP B.Pharma,STG,60462
PHARMA,BP B.Pharma,STG,61858
PHARMA,BP B.Pharma,STG,51781
PHARMA,BP B.Pharma,STG,36249
PHARMA,BP B.Pharma,STG,16213
PHARMA,BP B.Pharma,STG,27261
PHARMA,BP B.Pharma,STG,89811
PHARMA,BP B.Pharma,STG,58662
PHARMA,PD Pharma-D,STG,67364
PHARMA,BP B.Pharma,STG,43189
PHARMA,BP B.Pharma,STG,05381
PHARMA,BP B.Pharma,STG,7141
PHARMA,BP B.Pharma,STG,1841
PHARMA,BP B.Pharma,STG,3448
PHARMA,BP B.Pharma,STG,87524
PHARMA,PD Pharma-D,STG,1371
PHARMA,BP B.Pharma,STG,3321
PHARMA,BP B.Pharma,STG,89103
PHARMA,BP B.Pharma,STG,4526
PHARMA,BP B.Pharma,STG,1638
PHARMA,PD Pharma-D,STG,72604
PHARMA,BP B.Pharma,STG,5582
PHARMA,PD Pharma-D,STG,60834
PHARMA,BP B.Pharma,STG,5956
PHARMA,BP B.Pharma,STG,27007
PHARMA,BP B.Pharma,STG,38097
PHARMA,PD Pharma-D,STG,23083
PHARMA,BP B.Pharma,STG,61767
PHARMA,BP B.Pharma,STG,02186
PHARMA,PD Pharma-D,STG,09274
PHARMA,BP B.Pharma,STG,24097
PHARMA,PD Pharma-D,STG,58994
PHARMA,PD Pharma-D,STG,36881
PHARMA,BP B.Pharma,STG,31979
PHARMA,BP B.Pharma,STG,98562
PHARMA,BP B.Pharma,STG,57982
PHARMA,BP B.Pharma,STG,73306
PHARMA,BP B.Pharma,STG,70259
PHARMA,BP B.Pharma,STG,69168
PHARMA,BP B.Pharma,STG,70784
PHARMA,BP B.Pharma,STG,57607
PHARMA,BP B.Pharma,STG,86733
